Annotation	key	cell_class	removal_reason	num_cells_postQC	Isocortex	OLF	HPF	CTXsp	STR	PAL	TH	HY	MB	P	MY	CB	FB_VS_grey	Mapped_Top_TopStruct	Mapped_Max_TopStruct	Mapped_MaxTopStruct_PCT	Mapped_Top_DeepCCF	Mapped_Max_DeepCCF	Mapped_Max_DeepCCF_PCT	Imputed_Top_TopStruct	Imputed_Top_DeepCCF	Imputed_Max_TopStruct	Imputed_Max_DeepCCF	NumBeadsConfMapped	Max_TopStruct	Max_DeepCCF	NT_binary
Chol_Lhx4_Lrrc52	300-0-0-0-6-1	neuron		399	0	0	0	0	0	0	0	0	506	123	271	2	0	MB|MY	MB	0.560975609756098	MB|III|MRN|Pa4|PAG	MB	0.355731225296443	MY		MY		902	MB	MB	CHOL
Ex_Slc30a3_Otof	300-0-0-1-0-0-0-0-0-0	neuron		171393	13635	2638	2	10	5	3	25	28	13	0	0	0	3	Isocortex|OLF	Isocortex	0.833333333333333	MO|SS|ORB|VIS|ACA	MO	0.290575724239091	Isocortex	MO|ORB|SS	Isocortex	MO	16362	Isocortex	MO	VGLUT1
Ex_Rorb_Adam33	300-0-0-1-0-0-0-0-0-1-0	neuron		48748	2113	2	0	0	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.999054373522459	SS|MO	SS	0.668244202555608	Isocortex	SS|MO	Isocortex	SS	2115	Isocortex	SS	VGLUT1
Ex_Rorb_Tnnc1	300-0-0-1-0-0-0-0-0-1-1-0	neuron		34389	2072	0	8	0	0	0	0	0	1	0	0	0	0	Isocortex	Isocortex	0.995675156174916	MO|ACA|PL|ORB|RSP	MO	0.415540540540541	Isocortex	MO|ORB|SS	Isocortex	MO	2081	Isocortex	MO	VGLUT1
Ex_Rorb_Naaa11_Aldh1l1	300-0-0-1-0-0-0-0-0-1-1-1-0	neuron		9199	877	0	1	0	1	0	0	1	0	0	0	0	0	Isocortex	Isocortex	0.996590909090909	SS|MO|AUD|ORB|AI|VIS	SS	0.424173318129989	Isocortex	MO|ORB|SS	Isocortex	MO	880	Isocortex	SS	VGLUT1
Ex_Rorb_Naa11_Gsg1l	300-0-0-1-0-0-0-0-0-1-1-1-1	neuron		5661	374	0	0	2	4	0	0	0	1	0	0	0	0	Isocortex	Isocortex	0.981627296587926	VISC|AUD|VIS|TEa|ORB|SS|AI|GU|MO	VISC	0.152406417112299	Isocortex	MO|ORB|SS	Isocortex	MO	381	Isocortex	VISC	VGLUT1
Ex_Rorb_Col8a1_Scn7a	300-0-0-1-0-0-0-0-0-1-1-1-2	neuron		4591	270	0	0	0	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	1	SS|MO	SS	0.555555555555556	Isocortex	MO|ORB|SS	Isocortex	MO	270	Isocortex	SS	VGLUT1
Ex_Rorb_Col8a1	300-0-0-1-0-0-0-0-0-1-2-0-0	neuron		6399	196	1	0	0	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.99492385786802	SS|VIS	SS	0.668367346938776	Isocortex	SS|MO	Isocortex	SS	197	Isocortex	SS	VGLUT1
Ex_Rorb_Col8a1_Cntnap4	300-0-0-1-0-0-0-0-0-1-2-0-1	neuron		6218	441	1	1	0	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.99548532731377	SS|VIS|ORB|MO	SS	0.394557823129252	Isocortex	SS|MO	Isocortex	SS	443	Isocortex	SS	VGLUT1
Ex_Rspo1_Fos	300-0-0-1-0-0-0-0-0-1-2-0-2	neuron		255	85	0	0	0	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	1	SS|VIS|AUD|RSP|ACA	SS	0.305882352941177	Isocortex	SS|VIS	Isocortex	SS	85	Isocortex	SS	VGLUT1
Ex_Rorb_Endou_1	300-0-0-1-0-0-0-0-0-1-2-1	neuron		4418	315	0	0	0	0	0	1	0	1	0	0	0	0	Isocortex	Isocortex	0.993690851735016	VIS|SS|MO|ORB|AUD	VIS	0.412698412698413	Isocortex	MO|SS	Isocortex	MO	317	Isocortex	VIS	VGLUT1
Ex_Rorb_Endou_2	300-0-0-1-0-0-0-0-0-1-2-2	neuron		3336	5601	10	7	0	1	0	3	2	7	0	0	0	3	Isocortex	Isocortex	0.994142705005325	SS|MO|VIS|ORB	SS	0.452240671308695	Isocortex	SS	Isocortex	SS	5634	Isocortex	SS	VGLUT1_VGLUT2
Ex_Rorb_Fibcd1_Megf11	300-0-0-1-0-0-0-0-0-1-3-0	neuron		400	1161	17	32	3	2	0	0	0	0	0	0	0	7	Isocortex	Isocortex	0.950081833060556	MO|SS|ACA|ORB|PL|RSP	MO	0.325581395348837	Isocortex	MO|ORB|ACA|SS	Isocortex	MO	1222	Isocortex	MO	VGLUT1
Ex_Rorb_Fibcd1_Syt6	300-0-0-1-0-0-0-0-0-1-3-1-0	neuron		44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	Isocortex	MO|ORB|SS	Isocortex	MO	NA	Isocortex	MO	VGLUT1
Ex_Rorb_Fibcd1_Syt6_Lrmp	300-0-0-1-0-0-0-0-0-1-3-1-1	neuron		24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	Isocortex		Isocortex		NA	Isocortex		VGLUT1
Ex_Slc30a3_Col6a1	300-0-0-1-0-0-0-0-1-0-0-0-0-0	neuron		23036	3496	364	2	509	41	1	17	11	9	0	0	0	2	Isocortex|CTXsp	Isocortex	0.785265049415993	MO|SS|ACA|AI|ORB|VIS	MO	0.3029176201373	Isocortex	MO|ORB|SS	Isocortex	MO	4452	Isocortex	MO	VGLUT1
DOUBLET	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-0-0-0-0		manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
DOUBLET	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-0-0-0-1		manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
Ex_Rorb_Esr2_1	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-0-0-1	neuron		225	436	2	2	2	2	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.981981981981982	MO|PL|ORB|SS|ACA|AI|VISC|AUD	MO	0.178899082568807	Isocortex	ACA|AI|MO|ORB|PL|SS	Isocortex	ACA	444	Isocortex	MO	VGLUT1
Ex_Rorb_Esr2_2	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-0-0-2	neuron		180	108	1	6	0	2	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.923076923076923	PL|MO|ACA|ORB|TEa|AI|RSP	PL	0.203703703703704	Isocortex	ACA|AI|MO|ORB|PL	Isocortex	ACA	117	Isocortex	PL	VGLUT1
Ex_Slc30a3_Smpdl3b	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-0-1	neuron		106	366	2	3	1	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.983870967741936	PL|ORB|ACA|ILA|AI|SS|MO|TEa|GU	PL	0.210382513661202	Isocortex	ACA|AI|MO|ORB|PL|SS	Isocortex	ACA	372	Isocortex	PL	VGLUT1
Ex_Dcn_Grik3	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-1-0	neuron		192	504	2	2	8	2	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.972972972972973	PL|ORB|ACA|ILA|MO|SS|AI|GU	PL	0.176587301587302	Isocortex	ACA|AI|MO|ORB|PL|SS	Isocortex	ACA	518	Isocortex	PL	VGLUT1
Ex_Rorb_Ovol2	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-0-1-1	neuron		62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	Isocortex	ACA|AI|MO|ORB|PL	Isocortex	ACA	NA	Isocortex	ACA	VGLUT1
Ex_Fezf2_Spaar	300-0-0-1-0-0-0-0-1-0-0-0-0-1-0-1	neuron		68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	Isocortex	MO|ORB|ACA|PL	Isocortex	MO	NA	Isocortex	MO	VGLUT1
Ex_Slc30a3_Tnfaip6_Fos	300-0-0-1-0-0-0-0-1-0-0-0-0-1-1	neuron		741	465	20	7	10	1	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.924453280318092	SS|ACA|VIS|AUD|MO|ORB|RSP|PL	SS	0.172043010752688	Isocortex	MO|ORB|ACA|SS	Isocortex	MO	503	Isocortex	SS	VGLUT1
	300-0-0-1-0-0-0-0-1-0-0-0-0-2-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-1-0-0-0-0-2-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
Ex_Slc30a3_Sulf1_Aprk1	300-0-0-1-0-0-0-0-1-0-0-0-1-0	neuron		9814	2036	8	0	2	1	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.994626282364436	MO|SS|ACA|ORB	MO	0.539292730844794	Isocortex	MO|ORB|SS|VIS	Isocortex	MO	2047	Isocortex	MO	VGLUT1
Ex_Rorb_Dnah14	300-0-0-1-0-0-0-0-1-0-0-0-1-1	neuron		9086	1150	1	1	1	0	0	0	0	1	0	0	0	0	Isocortex	Isocortex	0.996533795493934	SS|MO|ORB|VIS	SS	0.512173913043478	Isocortex	MO|SS|ORB	Isocortex	MO	1154	Isocortex	SS	VGLUT1
Ex_Rorb_Rxfp2	300-0-0-1-0-0-0-0-1-0-0-1	neuron		31161	3552	0	0	2	0	0	0	2	1	0	0	0	0	Isocortex	Isocortex	0.998594321057071	MO|SS|VIS|ORB	MO	0.472691441441442	Isocortex	MO|ORB|SS|VIS	Isocortex	MO	3557	Isocortex	MO	VGLUT1
Ex_Foxp2_Spsb1	300-0-0-1-0-0-0-0-1-0-1-0	neuron		6362	741	3	10	0	1	0	1	3	8	0	0	0	4	Isocortex	Isocortex	0.961089494163424	SS|MO|ORB|VIS	SS	0.376518218623482	Isocortex	MO|ORB|SS|VIS	Isocortex	MO	771	Isocortex	SS	VGLUT1
Ex_Foxp2_Myzap	300-0-0-1-0-0-0-0-1-0-1-1	neuron		1302	1832	37	50	5	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.952182952182952	SS|MO|ORB|RSP|ACA|VIS	SS	0.274563318777293	Isocortex	MO|ORB|SS	Isocortex	MO	1924	Isocortex	SS	VGLUT1_VGLUT2
Ex_Fezf2_Rgs16	300-0-0-1-0-0-0-0-1-1	neuron		15020	1675	99	7	31	13	2	25	23	16	0	0	1	6	Isocortex	Isocortex	0.882507903055848	ACA|RSP|MO|SS	ACA	0.342686567164179	Isocortex	MO|ORB|SS	Isocortex	MO	1898	Isocortex	ACA	VGLUT1_VGLUT2
	300-0-0-1-0-0-0-0-2-0-0-0-0-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-0-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-0-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
DOUBLET	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-0-1-2	DOUBLET	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
DOUBLET	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-1-0	DOUBLET	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-1-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-1-0-1-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-0-2	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
DOUBLET	300-0-0-1-0-0-0-0-2-0-0-0-1-0	DOUBLET	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-1-0-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-1-0-0-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-1-0-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-1-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-0-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-0-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-0-2-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-0-2-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-0-1-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-0-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-0-0-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-0-0-2	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-0-1-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-0-1-0-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-0-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-1-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-1-1-0-0	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-1-1-0-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
	300-0-0-1-0-0-0-0-2-1-1-1-1-1	neuron	manual	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA					NA			none
Ex_Slc30a3_P2rx6	300-0-0-1-0-0-0-0-3	neuron		12387	811	3	2	0	0	0	1	0	2	0	0	0	0	Isocortex	Isocortex	0.99023199023199	RSP|SS|MO|ACA	RSP	0.335388409371147	Isocortex		Isocortex		819	Isocortex	RSP	VGLUT1_VGLUT2
Ex_Oprk1_Col11a1	300-0-0-1-0-0-0-0-4	neuron		9111	7339	379	4	541	32	0	5	1	5	0	0	0	0	Isocortex	Isocortex	0.883578136287022	SS|AI|AUD|MO|GU|TEa	SS	0.453331516555389	Isocortex	MO|SS|ORB	Isocortex	MO	8306	Isocortex	SS	VGLUT1
Ex_Fezf2_Il22	300-0-0-1-0-0-0-0-5	neuron		6631	2163	0	1	3	0	0	2	7	6	0	0	0	0	Isocortex	Isocortex	0.991292392300642	RSP	RSP	0.913083680073971	Isocortex		Isocortex		2182	Isocortex	RSP	VGLUT1
Ex_Fezf2_Klhl1	300-0-0-1-0-0-0-1-0	neuron		26445	6890	248	5	21	1	3	26	30	9	0	0	0	5	Isocortex	Isocortex	0.951920420005526	MO|SS|ORB|ACA|PL|RSP|VIS	MO	0.309869375907112	Isocortex	MO|ORB|SS	Isocortex	MO	7238	Isocortex	MO	VGLUT1
Ex_Fezf2_C1ql2	300-0-0-1-0-0-0-1-1	neuron		7286	7632	27	17	7	1	0	5	7	16	1	0	0	5	Isocortex	Isocortex	0.988857216895569	MO|SS|RSP|ACA|ORB	MO	0.334119496855346					7718	Isocortex	MO	VGLUT1
Ex_Fezf2_Chrna6	300-0-0-1-0-0-0-1-2-0	neuron		712	126	0	0	0	0	0	0	0	0	0	0	1	1	Isocortex	Isocortex	0.984375	VIS|SS|RSP|ORB	VIS	0.531746031746032	Isocortex	ORB|SS	Isocortex	ORB	128	Isocortex	VIS	VGLUT1
Ex_Fezf2_Egflam_Syt2	300-0-0-1-0-0-0-1-2-1-0	neuron		427	79	0	0	0	0	0	1	0	0	0	0	0	0	Isocortex	Isocortex	0.9875	SS|MO	SS	0.734177215189873	Isocortex	ORB|SS	Isocortex	ORB	80	Isocortex	SS	VGLUT1
Ex_Fezf2_Egflam_Adamts10	300-0-0-1-0-0-0-1-2-1-1	neuron		236	75	0	0	1	0	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.986842105263158	TEa|ORB|PL|VIS|ILA|AUD|ACA	TEa	0.28	Isocortex	ORB|SS	Isocortex	ORB	76	Isocortex	TEa	VGLUT1
Ex_Fezf2_Lipm	300-0-0-1-0-0-0-1-3	neuron		319	363	5	26	4	1	0	1	0	5	0	0	0	1	Isocortex	Isocortex	0.894088669950739	SS|MO|ORB|RSP|VIS|ACA	SS	0.278236914600551					406	Isocortex	SS	VGLUT1_VGLUT2
Ex_Slc30a3_Trhr	300-0-0-1-0-0-1-0-0-0-0-0	neuron		31736	10267	7445	1556	524	92	82	162	254	222	12	0	6	165	Isocortex|OLF	Isocortex	0.493914465771877	MO|ORB|AI|SS|PL|ACA|ILA	MO	0.224797896172202	Isocortex		Isocortex		20787	Isocortex	MO	VGLUT1
Ex_Slc30a3_Syndig1l	300-0-0-1-0-0-1-0-0-0-0-1-0-0	neuron		7244	168	548	378	2	5	0	0	0	0	0	0	0	0	OLF|HPF|Isocortex	OLF	0.497729336966394	PIR	PIR	0.970802919708029	HPF|OLF		HPF		1101	OLF	PIR	VGLUT1
Ex_Slc30a3_Capsl_Utrn	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-0	neuron		1062	26	1	85	0	0	0	0	0	0	0	0	0	0	HPF|Isocortex	HPF	0.758928571428571	ENT	ENT	1	HPF	ENT	HPF	ENT	112	HPF	ENT	VGLUT1
Ex_Slc30a3_Hnf4g	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-1-0-0	neuron		242	6	0	38	0	0	0	0	0	0	0	0	0	0	HPF	HPF	0.863636363636364	ENT	ENT	1	HPF	ENT	HPF	ENT	44	HPF	ENT	VGLUT1
Ex_Slc30a3_Clspn	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-1-0-1	neuron		96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	Isocortex		Isocortex		NA	Isocortex		VGLUT1
Ex_Slc30a3_Best3_1	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-1-1	neuron		297	3	1	6	0	0	0	0	0	0	0	0	0	0	HPF|Isocortex	HPF	0.6	ENT|SUB	ENT	0.833333333333333	HPF	ENT	HPF	ENT	10	HPF	ENT	VGLUT1
Ex_Slc30a3_Best3_2	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-1-2	neuron		71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	HPF	ENT	HPF	ENT	NA	HPF	ENT	VGLUT1
Ex_Slc30a3_Best3_3	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-1-3	neuron		62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	HPF	ENT	HPF	ENT	NA	HPF	ENT	VGLUT1
Ex_Slc30a3_Best3_4	300-0-0-1-0-0-1-0-0-0-0-1-0-1-0-1-4	neuron		31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	HPF	ENT	HPF	ENT	NA	HPF	ENT	VGLUT1
Ex_Slc30a3_Efemp1_Chn2	300-0-0-1-0-0-1-0-0-0-0-1-0-1-1-0	neuron		906	0	11	15	0	0	0	0	0	0	0	0	0	0	HPF|OLF	HPF	0.576923076923077	ENT	ENT	1	HPF		HPF		26	HPF	ENT	VGLUT1
Ex_Slc30a3_Efemp1_Endou	300-0-0-1-0-0-1-0-0-0-0-1-0-1-1-1	neuron		187	2	10	9	1	0	0	0	0	0	0	0	0	0	OLF|HPF	OLF	0.454545454545455	PIR	PIR	1	HPF		HPF		22	OLF	PIR	VGLUT1
Ex_Rorb_Acp7	300-0-0-1-0-0-1-0-0-0-0-1-0-2	neuron		183	7	449	1	13	0	0	0	0	0	0	0	0	0	OLF	OLF	0.95531914893617	PIR	PIR	0.977728285077951	OLF|HPF	PIR	OLF	PIR	470	OLF	PIR	VGLUT1
Ex_Lef1_Gpr101	300-0-0-1-0-0-1-0-0-0-0-1-1	neuron		3793	282	192	1350	4	1	1	3	0	15	3	0	0	1	HPF|Isocortex	HPF	0.728941684665227	ENT	ENT	0.951851851851852	Isocortex		Isocortex		1852	HPF	ENT	VGLUT1
Ex_Rorb_Hc_Pou6f2	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-0-0-0	neuron		1737	108	0	45	6	3	0	0	0	0	0	0	0	0	Isocortex|HPF	Isocortex	0.666666666666667	PL|ORB|AI|ILA|ACA|MO|PERI	PL	0.342592592592593	Isocortex	ACA|AI|MO|ORB	Isocortex	ACA	162	Isocortex	PL	VGLUT1
Ex_Rorb_Hc_Sox6	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-0-0-1-0	neuron		1085	4	1	50	0	0	0	0	0	0	0	0	0	0	HPF	HPF	0.909090909090909	ENT|SUB	ENT	0.74	HPF|Isocortex	ACA|ORB	HPF	ACA	55	HPF	ENT	VGLUT1
Ex_Fibcd1_Gpr101	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-0-0-1-1	neuron		221	25	0	13	0	0	0	0	0	0	0	0	0	0	Isocortex|HPF	Isocortex	0.657894736842105	ILA|ACA|ORB	ILA	0.4	HPF		HPF		38	Isocortex	ILA	VGLUT1
Ex_Rorb_Cbln1_Susd5	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-0-1-0	neuron		735	1011	18	87	10	5	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.893899204244032	PL|ORB|ILA|MO|ACA|TEa|AI|VISC	PL	0.305637982195846	Isocortex	ACA|AI|MO|ORB|PL	Isocortex	ACA	1131	Isocortex	PL	VGLUT1
Ex_Rorb_Cbln1_Abca8a	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-0-1-1	neuron		63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA			NA			NA	Isocortex		Isocortex		NA	Isocortex		VGLUT1
Ex_Rorb_Cyp26b1	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-1-0-0	neuron		428	2497	10	42	31	10	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.964092664092664	MO|AI|SS|ORB|ACA|VISC|FRP	MO	0.31758109731678	Isocortex	ACA|MO|AI|ORB	Isocortex	ACA	2590	Isocortex	MO	VGLUT1
Ex_Rorb_Fn1_Inhbb	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-1-0-1	neuron		160	80	0	9	0	1	0	0	0	0	0	0	0	0	Isocortex	Isocortex	0.888888888888889	ECT|MO|PERI|ACA|RSP|SS|AUD	ECT	0.2	Isocortex	MO|ORB|SS	Isocortex	MO	90	Isocortex	ECT	VGLUT1
Ex_Rorb_Scn5a	300-0-0-1-0-0-1-0-0-0-0-2-0-0-0-1-1	neuron		481	602	28	59	38	6	0	0	0	0	0	0	0	0	Isocortex|HPF	Isocortex	0.821282401091405	ORB|MO|AI|PL|ACA|FRP|SS|AUD	ORB	0.245847176079734	Isocortex	ACA|AI|MO|ORB	Isocortex	ACA	733	Isocortex	ORB	VGLUT1
Ex_Rorb_Scn5a_Rxrg	300-0-0-1-0-0-1-0-0-0-0-2-0-0-1-0	neuron		346	87	44	20	16	0	0	0	0	0	0	0	0	0	Isocortex|OLF|HPF	Isocortex	0.520958083832335	AI|MO|ACA|ECT|SS|ORB	AI	0.298850574712644	HPF		HPF		167	Isocortex	AI	VGLUT1
